"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at"
True,"332347_8","DE",133,"1","2025-12-13T15:36:33.096462Z",3070,2228.08,"With regard to the Heavy Vehicle Fees Act, the majority of the FDP-Liberal parliamentary group supports the majority regulation according to which vehicles that are powered by electricity or renewable fuels will benefit from privileged treatment under the HVF until December 31 [SR] 2030 for a period of eight years from the date of first entry into service. This will provide appropriate support for the switch to fossil-free logistics, as the purchase of such vehicles is still significantly more expensive than that of fossil-fuel vehicles. This extension for a further eight years from the date of first entry into service will increase the planning security of the entrepreneurs concerned, as they must already be aware of whether the purchase of such a vehicle is worthwhile. It goes without saying that the costs of the HVF must be included in the planning. The majority of the FDP-Liberal parliamentary group therefore rejected the Jauslin minority's motion to waive this requirement.","climate","2025-12-13T15:36:33.096462Z"
True,"316016_9","FR",134,"1","2025-12-13T15:37:05.693355Z",3071,32.288,"The real question is: what measures are needed to ensure that Swiss agriculture can make a living from its work, that it produces in a way that preserves biodiversity and the climate, and that the agri-food market offers healthy products at transparent prices? In some sectors of the population, awareness has been raised. I can well understand why these people find it incomprehensible that our reforms towards a more sustainable agri-food system are taking so long. Farmers often complain that they alone do not bear the responsibility, and that their passivity towards the market is helping to inflate the margins of major distributors. The survey by the Fédération romande des consommateurs and other media have highlighted the problem. Some politicians are calling for greater transparency. This is all very well.","climate","2025-12-13T15:37:05.693355Z"
False,"243321_2","DE",135,"1","2025-12-13T15:37:46.036269Z",3072,40.072,"Your committee has taken the two initiatives as an opportunity to think about them in more depth, and we still had a report from the Federal Council on the subject of regulatory brakes before us that smelled of printer's ink. The aim of such a regulatory brake is not simply to blindly regulate less per se, but above all to regulate more consciously, i.e. also more cost-consciously, because the aim of a brake is not simply to stand still, but to control the speed of travel.","non_climate","2025-12-13T15:37:46.036269Z"
True,"275881_1","FR",136,"1","2025-12-13T15:37:53.211040Z",3073,9.766,"I will present the Committee's position on both items at the same time.","non_classifiable","2025-12-30T10:45:37.612411Z"
False,"231685_5","FR",137,"1","2025-12-13T15:38:07.548347Z",3074,14.086,"The initiative currently under discussion is clearly aimed at calling into question the scope of the European Convention on Human Rights and the role of judges at the Court. It bears the seeds of totalitarian power.","non_climate","2025-12-13T15:38:07.548347Z"
True,"237545_3","FR",138,"1","2025-12-13T15:38:45.476892Z",3075,37.512,"Firstly, we recently amended the Forestry Act. It would be useful to have feedback from the administration to find out what changes have been brought about by these legislative amendments.","non_climate","2025-12-13T15:38:45.476892Z"
True,"242829_9","DE",139,"1","2025-12-13T15:39:47.545503Z",3076,64.966,"In its statement of January 30, 2019, the Federal Council also commented positively on Article 7 paragraph 3 NCHA, i.e. on the importance of the expert opinions and the initiator's request. It states: ""As part of the balancing of interests, the expert opinions of the ENHK and the EKD already form one of several bases for the correct weighing of the interests of protection and use by the decision-making authority. This is a universally recognized legal principle. The proposed amendment to Article 7 NHG would be a clarification at the legislative level. In the light of frequent discussions, it creates clarity and is therefore to be welcomed.""","non_classifiable","2025-12-30T10:45:40.494333Z"
True,"270477_7","DE",140,"1","2025-12-13T15:39:52.282074Z",3077,7.7780000000000005,"I'll conclude by outlining the commission's recommendations:","non_classifiable","2025-12-30T10:45:44.386274Z"
True,"299195_4","FR",141,"1","2025-12-13T15:40:12.077216Z",3078,71.916,"By tourist destinations, we don't just mean the big resorts, but also the smaller tourist resorts that are increasingly frequented by customers looking for natural spaces and tranquillity. I'm thinking in particular of regional nature parks or certain valley-bottom sites that are increasingly popular with visitors, but which nevertheless experience problems of car traffic and parking, not least because the possibilities of getting there by public transport are very limited.","non_classifiable","2025-12-30T11:33:28.592780Z"
True,"339770_8","FR",142,"1","2025-12-13T15:40:26.740811Z",3079,49.721000000000004,"For all these reasons, I recommend that the popular initiative for environmental responsibility be rejected without any counter-proposal, and invite you to do likewise.","non_classifiable","2025-12-30T11:33:53.985535Z"
True,"332150_6","DE",143,"1","2025-12-13T15:40:39.469644Z",3080,12.508,"I believe that the big step we have taken with the CO2 Act concerns air traffic. For the first time in CO2 and climate policy, a reduction in the CO2 and climate effect is really being tackled in the area of air travel, directly, not just indirectly. With the blending quota, we have found a way to make air travel more climate-friendly. I am open about my interests: I am one of the inventors of this idea. The goal must be for air traffic to be at net zero by 2050. The blending quota must be increased gradually and slowly. Private aviation must also take this step; it must not deviate from this. The levy as it is currently planned is not the right way to achieve this. It does not lead to a reduction in CO2 emissions, but is a fine for the federal treasury. We must achieve net zero in a targeted manner.","climate","2025-12-13T15:40:39.469644Z"
