paragraph_id,original_text,final_climate,language
274725_2,"A l'article 43, il est question de l'introduction de forfaits dans l'ambulatoire. Les libéraux-radicaux ont soutenu dans cette chambre - et ils continueront à le faire - l'introduction de forfaits dans le secteur ambulatoire. C'est une demande de longue date de notre parti, et ce serait, à nos yeux, une solution efficace pour réduire et maîtriser l'évolution des coûts que nous avons connue ces dernières années.",0,FR
316701_2,"J'en viens maintenant au projet. Comme nous aurons amplement l'occasion de discuter des nombreux détails de ce projet, j'ai choisi de vous présenter les grandes lignes de ce qui ressortira de nouveau si nous suivons la majorité de la commission en comparaison avec le droit actuel.",0,FR
227452_7,"Néanmoins, cette argumentation, comme je l'ai expliqué, n'a pas trouvé grâce aux yeux de la commission et celle-ci a donc décidé, par 17 voix contre 8, de vous recommander de ne pas donner suite à cette initiative parlementaire.",0,FR
194852_10,"Dans le domaine de l'énergie hydraulique, mieux vaut soutenir les grandes centrales hydroélectriques qui offrent un potentiel de production supplémentaire bien plus important, à moindres coûts, et en portant moins atteinte à l'environnement.",1,FR
245870_2,"L'information que j'ai reçue est que dans certains cas les contrôles aux ultrasons n'ont pas pu être réalisés, ce qui n'est pas acceptable. C'est ce qu'il s'agit de clarifier maintenant.",0,FR
363518_2,"Pourquoi la majorité de la commission souhaite-t-elle donc intégrer des éléments bureaucratiques et administratifs qui vont charger et contraindre inutilement le droit du travail, alors que le besoin d'agir, qui justifierait cette charge bureaucratique, n'existe pas[NB]?",0,FR
317402_11,"S'accrocher aux vieilles centrales fait obstacle au tournant énergétique et c'est un mauvais investissement. Nous devons aujourd'hui miser pleinement sur les énergies économisées, car nous savons parfaitement que notre potentiel d'économies d'énergie représente actuellement la capacité de nos centrales nucléaires, soit à peu près 30 pour cent de l'énergie électrique.",1,FR
194742_8,"Wir wollen hier eine gewisse einheimische Produktion sicherstellen, weil es hier um gewisse Bereiche geht, die von strategischer Bedeutung sind.",0,DE
326485_1,"Les pétitions n'ont pas vraiment été débattues, puisque c'est le résultat des discussions générales que nous avons eues. Il est bon de préciser, toutefois - et c'est pour cela que je prends la parole -, que l'Office fédéral des routes a la responsabilité de l'entretien et de la surveillance de plus de 400 tunnels et de près de 10[NB]000 ouvrages d'art, ce qui vous montre la complexité du réseau et les besoins d'engagement pour tout simplement garantir l'efficience du réseau.",0,FR
332347_8,"Beim Schwerverkehrsabgabegesetz unterstützt die FDP-Liberale Fraktion mehrheitlich die Mehrheitsregelung, wonach Fahrzeuge, die elektrisch oder mit erneuerbaren Treibstoffen betrieben werden, bis zum 31.[NB]Dezember 2030 für die Zeit von acht Jahren ab der Erstinverkehrsetzung von einer Privilegierung bei der LSVA profitieren. Damit wird der Umstieg auf die fossilfreie Logistik angemessen unterstützt, da die Anschaffung derartiger Fahrzeuge nach wie vor massgeblich teurer ist als die von fossil betriebenen Fahrzeugen. Mit dieser Verlängerung für weitere acht Jahre ab Erstinverkehrsetzung wird die Planungssicherheit der entsprechenden Unternehmerinnen und Unternehmer verstärkt, weil sie sich ja bereits heute darüber im Klaren sein müssen, ob sich die Anschaffung eines derartigen Fahrzeuges lohnt. Da gehören selbstverständlich die Kosten der LSVA in die Planung mit hinein. Der Antrag der Minderheit Jauslin, welche darauf verzichten will, wird demgemäss von der FDP-Liberalen Fraktion mehrheitlich abgelehnt.",1,DE
316016_9,"La véritable question à se poser est: quelles sont les interventions souhaitables pour une agriculture suisse qui puisse vivre de son travail, qui produise en préservant la biodiversité et le climat, et pour un marché agroalimentaire qui offre des produits sains à des prix transparents? Dans une frange de la population, la prise de conscience a eu lieu. Je comprends bien que pour ces personnes il y ait de l'incompréhension face à la lenteur de nos réformes vers un système agroalimentaire plus durable. Les agriculteurs et agricultrices s'insurgent souvent contre le fait qu'ils ne portent pas seuls la responsabilité et que la passivité vis-à-vis du marché concourt à gonfler les marges des grands distributeurs. L'enquête de la Fédération romande des consommateurs et d'autres médias ont mis en lumière le problème. Une partie du monde politique demande plus de transparence. Très bien.",1,FR
243321_2,"Ihre Kommission hat die beiden Vorstösse zum Anlass genommen, noch etwas vertieft darüber nachzudenken, und wir hatten noch einen nach Druckerschwärze duftenden Bericht des Bundesrates zum Thema Regulierungsbremsen vor uns. Das Ziel einer solchen Regulierungsbremse ist ja nicht einfach, per se blind weniger, sondern vor allem bewusster, das heisst auch kostenbewusster zu regulieren, weil man mit einer Bremse nicht einfach nur stillstehen, sondern das Tempo der Fahrt kontrollieren will.",0,DE
275881_1,Je présenterai la position de la commission sur les deux objets en même temps.,0,FR
231685_5,L'initiative discutée actuellement vise clairement à remettre en cause la portée de la Convention européenne des droits de l'homme et le rôle des juges à la Cour. Elle porte en elle les germes du pouvoir totalitaire.,0,FR
237545_3,"Premièrement, nous avons récemment modifié la loi sur les forêts. Il serait utile d'avoir un retour de l'administration pour savoir quels changements ont été apportés par ces modifications législatives.",0,FR
242829_9,"Auch der Bundesrat äusserte sich in seiner Stellungnahme vom 30. Januar 2019 positiv zu Artikel 7 Absatz 3 NHG, also zur Bedeutung der Gutachten und zum Begehren des Initianten. So hält er fest: ""Im Rahmen der Interessenabwägung bilden die Gutachten der ENHK und der EKD bereits heute eine von mehreren Grundlagen für die korrekte Abwägung der Schutz- und Nutzungsinteressen durch die Entscheidbehörde. Dabei handelt es sich um einen allseits anerkannten Rechtsgrundsatz. Die beantragte Ergänzung von Artikel 7 NHG wäre eine Präzisierung auf Gesetzesstufe. Im Lichte häufig geführter Diskussionen schafft sie Klarheit und ist daher zu begrüssen.""",0,DE
270477_7,Je conclus en vous indiquant les recommandations de la commission:,0,DE
299195_4,"Par destinations touristiques, il ne faut pas comprendre uniquement les grandes stations, mais aussi les lieux touristiques de plus petite dimension qui sont de plus en plus fréquentés par une clientèle en recherche d'espaces naturels et de tranquillité. Je pense notamment aux parcs naturels régionaux ou à certains sites en fond de vallée qui sont de plus en plus appréciés par les visiteurs, mais qui connaissent cependant des problèmes de circulation automobile et de parcage, notamment parce que les possibilités de s'y rendre en transports publics sont très limitées.",0,FR
339770_8,"Pour toutes ces raisons, je recommande le rejet de l'initiative populaire pour la responsabilité environnementale sans lui opposer aucun contre-projet et vous invite à en faire de même.",0,FR
332150_6,"Ich glaube, der grosse Schritt, den wir beim CO2-Gesetz gemacht haben, betrifft den Flugverkehr. Erstmals in der CO2- und Klimapolitik wird im Bereich Flugverkehr wirklich eine Reduktion des CO2- und Klimaeffekts angegangen, und zwar direkt, nicht nur indirekt. Mit der Beimischquote haben wir einen Weg gefunden, wie wir den Flugverkehr klimafreundlicher machen können. Ich lege meine Interessenbindung offen: Ich bin einer der Erfinder dieser Idee. Das Ziel muss sein, dass der Flugverkehr bis 2050 bei netto null ist. Die Beimischquote muss schrittweise und langsam erhöht werden. Diesen Schritt muss auch die Privatluftfahrt mitmachen, sie darf hier nicht abweichen. Dafür ist die Abgabe, wie sie im Moment geplant ist, nicht der richtige Weg. Sie führt nicht zur CO2-Reduktion, sondern sie ist eine Busse für die Bundeskasse. Wir müssen netto null zielgerichtet erreichen.",1,DE
362563_4,"Es kommt noch absurder: Überschüsse aus der Vergangenheit legen wir fein säuberlich auf ein spezielles Konto, das sogenannte Ausgleichskonto. Dieses Geld wird nie angerührt, auch nicht, um Schulden auszugleichen. Wir tun so, als gäbe es dieses Geld schlicht nicht. Gleichzeitig fliesst jeder Rappen, der in der laufenden Rechnung übrig bleibt, stur in den Schuldenabbau. Das ist immens. Die Anwendung der Schuldenbremse wird auf Gesetzesebene zudem weit strenger geregelt, als es die Verfassung vorsieht. Das mutet etwas komisch an inmitten einer Phase der Multikrisen, wie sie unser Land seit dem Zweiten Weltkrieg wohl nicht mehr erlebt hat. Viele Länder beneiden uns zwar, aber sie verstehen uns wohl kaum. Wir verhalten uns nämlich so, als stünden wir kurz vor dem Staatsbankrott.",0,DE
298440_1,"Bitte entschuldigen Sie, dass ich mich zu spät gemeldet habe. Ich möchte nur noch einmal kurz verdeutlichen: Ich gehöre der Mehrheit der Kommission an. Wir haben dieses Anliegen vertieft geprüft und es auch darauf hin untersucht, welche Auswirkungen es auf den Pflanzenzuchtbereich hat und wie die Unternehmen davon betroffen sind. Ich stelle einfach fest, dass es auch aus landwirtschaftlicher Sicht sehr zu begrüssen ist, wenn wir diese Gratwanderung machen. Diese Kommissionsmotion ist ein Stück weit ein Versuch, aber wir müssen es versuchen. Wir dürfen diese Sache nicht einfach vom Tisch wischen und uns damit Möglichkeiten verbauen, die uns die Zucht bietet. Die Gefahr aufgrund von Patentrechten, die plötzlich droht, wenn man erfolgreich gezüchtet hat, müssen wir aber möglichst in den Griff kriegen, indem man informiert und diese Information für die Patentinhaber auch zur Pflicht macht.",0,DE
224058_1,"Madame Graf, j'ai bien écouté votre intervention et je constate que vous faites vraiment un amalgame entre toutes les expériences sur tous les animaux. Il existe, en Suisse, notamment dans mon canton, un centre où des expériences sur les primates sont effectuées, qui est reconnu et conforme aux exigences de la protection des animaux. Avez-vous déjà visité ce centre? Si ce n'est pas le cas, je vous invite cordialement à le faire afin de vous rendre compte que les animaux y sont bien traités.",0,FR
297063_4,"Deshalb ist die Vorlage vielleicht keine Revolution geworden, aber ich denke, es ist eine Weiterentwicklung mit verschiedenen Elementen. Gleichzeitig haben wir auch noch Elemente aufgenommen, bei denen Lehren aus der Vergangenheit gezogen worden sind. Aber es ist so, die vorliegende Botschaft ist keine Abkehr vom bisherigen System, sondern eine punktuell verbesserte Grundlage für den bestellten Regionalverkehr.",0,DE
303382_2,"Nos entreprises n'ont pas attendu de pareilles propositions pour prendre des mesures afin de diminuer leurs émissions de CO2. Parlez donc avec nos entrepreneurs, soyez à l'écoute de toutes ces personnes qui au quotidien et dans l'effort, font tourner notre économie, permettent de travailler et contribuent à la santé financière de notre Etat en payant des impôts. Ces entrepreneurs, vous le constaterez par vous-mêmes, n'ont vraiment pas attendu les interdictions et autres directives émises dans cet hémicycle par quelques-uns.",1,FR
240976_6,"Diese Regelung war vor allem in den Reihen der SVP- und der FDP-Fraktion massiv bestritten. Schon in der ersten Runde der Beratung fielen in der Folge des heftigen Widerstands diese Bestimmungen. Die Gleichen, die die Einschränkungen beim Kapitalbezug vehement ablehnten, schlugen dann trotzdem Sanktionen bei allfälligem Kapitalbezug vor. Um diese Bestimmung ringen wir immer noch. Wir von der SP-Fraktion lehnen diese Sanktion entschieden ab.",0,DE
